season,id,name,position,team,conference,countablePlays,averagePPA.all,averagePPA.pass,averagePPA.rush,averagePPA.firstDown,averagePPA.secondDown,averagePPA.thirdDown,averagePPA.standardDowns,averagePPA.passingDowns,totalPPA.all,totalPPA.pass,totalPPA.rush,totalPPA.firstDown,totalPPA.secondDown,totalPPA.thirdDown,totalPPA.standardDowns,totalPPA.passingDowns
2021,4362564,Jack Combs,WR,Arkansas State,Sun Belt,5,1,1,,,0.485,3.062,0.714,1.191,5,5,,,1.938,3.062,1.428,3.572
2021,4690117,Ja'Cyais Credle,WR,Georgia State,Sun Belt,24,1,1,,0.843,0.635,2.585,0.843,1.22,23.995,23.995,,11.797,4.442,7.756,11.797,12.198
2021,4429262,Jaheim Bell,TE,South Carolina,SEC,43,1.002,1.208,-0.06,0.414,1.574,1.18,0.649,1.541,43.065,43.486,-0.42,8.276,23.613,8.26,16.861,26.204
2021,4431338,Ahmari Huggins-Bruce,WR,Louisville,ACC,35,1.005,1.06,0.104,0.69,1.205,1.428,0.787,1.424,35.188,34.98,0.209,13.793,10.846,7.138,18.1,17.088
2021,4362110,Malcolm Epps,TE,USC,Pac-12,12,1.006,1.006,,1.26,0.836,0.824,1.245,0.673,12.076,12.076,,6.298,0.836,4.942,8.712,3.364
2021,4361319,Erik Brooks,WR,Fresno State,Mountain West,18,1.008,1.008,,0.961,0.593,3.043,0.661,1.911,18.151,18.151,,6.726,5.339,6.086,8.598,9.553
2021,4431277,Koy Moore,WR,LSU,SEC,6,1.008,1.008,,,1.301,0.424,1.047,1.001,6.051,6.051,,,5.202,0.849,1.047,5.004
2021,4690885,DJ Johnson,TE,Coastal Carolina,Sun Belt,1,1.011,1.011,,,,1.011,,1.011,1.011,1.011,,,,1.011,,1.011
2021,4260193,Drake Deiuliis,TE,Virginia Tech,ACC,5,1.011,1.011,,0.996,1.035,,1.011,,5.056,5.056,,2.987,2.069,,5.056,
2021,4241737,Luke Whittemore,WR,Troy,Sun Belt,26,1.015,1.015,,0.79,0.887,1.154,1.048,0.941,26.398,26.398,,12.641,1.774,8.081,18.871,7.527
2021,4431415,Ian Stewart,WR,Michigan State,Big Ten,1,1.016,1.016,,1.016,,,1.016,,1.016,1.016,,1.016,,,1.016,
2021,4431353,Xavier Restrepo,WR,Miami,ACC,24,1.016,1.016,,0.825,1.362,1.03,0.806,1.812,24.379,24.379,,10.725,9.535,4.12,15.319,9.06
2021,4429963,Jeremiah Hunter,WR,California,Pac-12,29,1.017,1.017,,0.677,1.096,1.272,0.952,1.123,29.501,29.501,,7.452,9.867,10.176,17.143,12.357
2021,4242505,Daewood Davis,WR,Western Kentucky,Conference USA,37,1.019,1.019,,0.919,1.432,0.078,0.829,1.416,37.711,37.711,,16.547,22.907,0.156,20.717,16.994
2021,4429482,Brandon Crum,TE,South Alabama,Sun Belt,7,1.021,1.021,,1.023,0.627,1.216,1.087,0.627,7.15,7.15,,4.09,0.627,2.432,6.522,0.627
2021,4426388,Jameson Williams,WR,Alabama,SEC,115,1.022,1.072,-0.355,0.683,0.768,2.09,0.732,1.386,117.564,118.985,-1.421,30.723,34.582,52.259,46.871,70.693
2021,4686775,Montana Lemonious-Craig,WR,Colorado,Pac-12,13,1.023,1.023,,-0.339,1.012,1.722,1.092,0.963,13.293,13.293,,-0.679,7.082,6.89,6.553,6.74
2021,4385055,Joey Beljan,TE,Western Kentucky,Conference USA,13,1.024,1.024,,0.156,1.242,2.762,0.743,1.657,13.317,13.317,,0.623,9.933,2.762,6.691,6.627
2021,4374076,Andrew Erickson,WR,New Mexico,Mountain West,13,1.024,1.133,-0.287,0.371,0.867,0.987,0.666,1.33,13.306,13.593,-0.287,0.742,4.333,4.936,3.995,9.311
2021,4361660,Trent Pennix,RB,NC State,ACC,21,1.024,1.099,0.574,1.025,0.457,1.883,0.798,1.747,21.51,19.788,1.723,10.25,2.284,7.534,12.776,8.734
2021,4592572,Mason Tharp,TE,Texas Tech,Big 12,16,1.026,1.026,,0.943,0.083,1.506,1.119,0.823,16.417,16.417,,5.657,0.332,6.023,12.305,4.113
2021,4362650,Jaray Jenkins,WR,LSU,SEC,45,1.028,1.041,0.466,0.769,0.819,1.647,0.986,1.085,46.254,45.789,0.466,13.07,13.926,16.473,25.648,20.606
2021,4428116,Isaiah Neyor,WR,Wyoming,Mountain West,57,1.029,1.234,-0.062,0.585,0.951,2.64,0.741,1.836,58.67,59.228,-0.558,19.9,12.368,26.402,31.134,27.536
2021,4429757,Javon Harvey,WR,Old Dominion,Sun Belt,10,1.03,0.93,1.934,0.88,0.611,2.036,0.88,1.181,10.303,8.369,1.934,4.399,1.833,4.071,4.399,5.905
2021,4568026,Jack Mashburn,TE,LSU,SEC,4,1.031,1.031,,0.512,-0.527,,1.031,,4.122,4.122,,1.024,-0.527,,4.122,
2021,4243975,Jimmy Marshall,WR,Middle Tennessee,Conference USA,27,1.032,1.032,,1.091,1.243,0.347,1.093,0.855,27.854,27.854,,15.279,11.188,1.387,21.866,5.988
2021,4035818,Theo Howard,WR,Utah,Pac-12,14,1.033,1.033,,0.283,0.107,1.784,0.88,1.594,14.465,14.465,,1.415,0.213,10.702,9.684,4.781
2021,4426902,Parker Christensen,TE,Wyoming,Mountain West,10,1.033,1.033,,0.334,1.389,1.61,0.898,1.576,10.333,10.333,,1.335,4.167,4.831,7.181,3.152
2021,4570449,Keric Wheatfall,WR,Fresno State,Mountain West,47,1.034,1.156,-1.722,0.645,1.19,1.866,0.459,1.633,48.58,52.024,-3.444,12.255,19.035,20.529,11.01,37.57
2021,4569559,Devaughn Vele,WR,Utah,Pac-12,28,1.036,1.036,,0.506,1.309,1.66,0.783,2.199,29.005,29.005,,7.583,11.784,4.98,18.008,10.997
2021,4361945,Jarveon Howard,RB,Syracuse,ACC,5,1.038,,1.038,0.438,-0.335,4.212,0.438,1.938,5.191,,5.191,1.315,-0.335,4.212,1.315,3.877
2021,4361527,Eddie Lewis,WR,Memphis,American Athletic,25,1.041,1.041,,0.488,2.627,0.598,0.318,2.126,26.021,26.021,,4.881,15.761,5.379,4.764,21.256
2021,4240033,Ontaria Wilson,WR,Florida State,ACC,31,1.044,1.034,1.337,0.842,0.917,1.928,0.843,1.534,32.356,31.019,1.337,12.628,10.086,9.641,18.551,13.805
2021,4433909,Matt Sykes,WR,UCLA,Pac-12,1,1.044,1.044,,,1.044,,,1.044,1.044,1.044,,,1.044,,,1.044
2021,4430191,Skyy Moore,WR,Western Michigan,Mid-American,104,1.045,1.05,0.573,0.744,1.163,1.545,0.952,1.273,108.675,108.102,0.573,35.69,41.866,23.179,70.482,38.193
2021,4374187,Deven Thompkins,WR,Utah State,Mountain West,110,1.048,1.079,0.383,0.878,1.044,1.387,0.876,1.432,115.249,113.334,1.915,47.402,32.364,33.285,66.544,48.704
2021,4239938,CJ Lewis,WR,Boston College,ACC,13,1.049,1.049,,0.058,-0.115,2.772,0.315,1.905,13.632,13.632,,0.23,-0.459,13.861,2.204,11.427
2021,4872997,Jjay Mcafee,WR,Georgia Southern,Sun Belt,7,1.049,1.049,,0.627,1.458,1.273,0.719,3.03,7.342,7.342,,1.88,2.916,2.546,4.312,3.03
2021,4568434,Luke Bussel,WR,Virginia Tech,ACC,3,1.056,1.056,,,-0.988,2.077,2.077,-0.988,3.167,3.167,,,-0.988,4.155,4.155,-0.988
2021,4689336,Caleb Ducking,WR,Mississippi State,SEC,11,1.058,1.058,,0.62,-0.174,3.822,0.443,3.822,11.633,11.633,,4.337,-0.348,7.644,3.989,7.644
2021,4242896,Curtis Hodges,TE,Arizona State,Pac-12,24,1.058,1.058,,1.209,0.947,0.879,1.244,0.687,25.403,25.403,,14.513,4.736,6.155,19.904,5.499
2021,4683719,Jaden Bray,WR,Oklahoma State,Big 12,21,1.059,1.059,,-0.162,1.262,2.332,0.497,1.974,22.247,22.247,,-1.459,5.048,18.658,6.455,15.792
2021,4683886,Jahmal Edrine,WR,Florida Atlantic,Conference USA,1,1.061,1.061,,,1.061,,,1.061,1.061,1.061,,,1.061,,,1.061
2021,4361796,Tyrick James,TE,Tulane,American Athletic,29,1.062,1.134,-0.951,0.633,0.84,1.569,0.777,1.466,30.797,31.748,-0.951,8.228,7.564,6.277,13.202,17.595
2021,4360972,Sean Ryan,WR,West Virginia,Big 12,25,1.063,1.063,,0.426,1.147,1.777,0.72,1.501,26.586,26.586,,3.837,11.469,7.107,10.078,16.508
2021,4431389,Ketron Jackson,WR,Arkansas,SEC,5,1.064,1.064,,2.788,-0.629,1.054,2.788,0.633,5.32,5.32,,2.788,-0.629,3.161,2.788,2.531
2021,4035583,Jordan Jones,WR,Cincinnati,American Athletic,5,1.069,1.069,,1.171,0.045,2.914,1.171,1.001,5.346,5.346,,2.342,0.09,2.914,2.342,3.004
2021,4571640,David Cormier,WR,Air Force,Mountain West,5,1.07,1.07,,0.552,,1.847,0.552,1.847,5.35,5.35,,1.657,,3.693,1.657,3.693
2021,4429949,Maliq Carr,TE,Michigan State,Big Ten,9,1.077,1.077,,0.599,-0.666,1.99,0.346,1.99,9.69,9.69,,2.397,-0.666,7.958,1.731,7.958
2021,4372758,Kevin Austin,WR,Notre Dame,FBS Independents,69,1.079,1.071,1.642,0.879,0.586,1.747,0.793,1.651,74.459,72.817,1.642,26.355,9.38,38.423,36.486,37.973
2021,4433921,Kole Taylor,TE,LSU,SEC,6,1.083,1.083,,0.109,-0.129,2.241,1.427,0.739,6.497,6.497,,0.109,-0.258,4.482,4.28,2.217
2021,3682406,Daniel Imatorbhebhe,TE,Kansas State,Big 12,15,1.088,1.088,,0.739,2.739,-0.441,1.149,1.019,16.322,16.322,,4.434,10.954,-1.764,9.189,7.133
2021,4361185,Justin McGriff,WR,Utah State,Mountain West,37,1.089,1.089,,0.345,0.892,2.081,0.942,1.36,40.299,40.299,,4.823,8.032,24.967,22.619,17.68
2021,4604004,Keelan Marion,WR,Connecticut,FBS Independents,33,1.09,1.09,,1.561,1.202,0.693,1.372,0.789,35.954,35.954,,20.287,7.212,7.624,23.325,12.629
2021,4369863,Cedric Tillman,WR,Tennessee,SEC,84,1.091,1.091,,0.69,1.183,1.684,0.724,1.824,91.623,91.623,,27.601,29.564,25.261,40.555,51.067
2021,4243001,Zane Pope,WR,Fresno State,Mountain West,32,1.092,1.131,-0.12,1.073,0.532,1.806,0.788,2.178,34.95,35.07,-0.12,20.392,3.721,10.837,19.706,15.244
2021,4602937,Colten Gauthier,QB,South Carolina,SEC,1,1.094,1.094,,,1.094,,1.094,,1.094,1.094,,,1.094,,1.094,
2021,4384740,Xavier Gravette,TE,Coastal Carolina,Sun Belt,3,1.095,1.095,,1.053,-0.477,2.709,1.095,,3.285,3.285,,1.053,-0.477,2.709,3.285,
2021,4258189,Oliver Martin,WR,Nebraska,Big Ten,17,1.099,1.196,-0.462,0.272,1.576,0.5,0.838,1.281,18.677,19.138,-0.462,1.089,12.605,2,5.863,12.813
2021,4571563,Sean Atkins,WR,South Florida,American Athletic,5,1.099,1.099,,0.649,1.399,,0.955,1.674,5.495,5.495,,1.297,4.197,,3.821,1.674
2021,4569653,Shane Calhoun,TE,East Carolina,American Athletic,17,1.1,1.1,,0.696,0.956,2.025,1.147,0.881,18.704,18.704,,4.871,5.733,8.1,16.062,2.643
2021,4366031,Nathaniel Dell,WR,Houston,American Athletic,113,1.105,1.103,1.238,0.889,0.773,1.601,0.747,1.628,124.897,122.421,2.476,32.895,28.585,56.032,50.023,74.874
2021,4565296,Cole Finney,TE,Duke,ACC,5,1.106,1.106,,1.272,2.089,-0.374,1.272,0.857,5.531,5.531,,3.817,2.089,-0.374,3.817,1.714
2021,4427097,Elijah Downing,WR,Louisville,ACC,1,1.108,1.108,,,1.108,,,1.108,1.108,1.108,,,1.108,,,1.108
2021,4567253,Darion Williamson,WR,Florida State,ACC,9,1.115,1.115,,0.698,0.897,2.175,1.255,0.623,10.031,10.031,,2.093,3.587,4.351,8.784,1.246
2021,4362489,John Stephens Jr.,WR,Louisiana,Sun Belt,18,1.116,1.116,,0.757,1.185,1.768,0.782,1.642,20.096,20.096,,6.812,7.107,3.537,8.602,11.494
2021,4259242,Carson Terrell,TE,Utah State,Mountain West,10,1.117,1.117,,0.51,1.279,1.001,1.446,0.624,11.174,11.174,,1.019,3.837,4.003,8.676,2.498
2021,4569986,Kyle Van Leeuwen,WR,Utah State,Mountain West,5,1.118,1.118,,,-1.964,1.664,-1.964,1.889,5.59,5.59,,,-1.964,4.992,-1.964,7.555
2021,4569463,Jackson Ritter,WR,Iowa,Big Ten,3,1.12,1.12,,1.066,-0.02,2.314,1.066,1.147,3.359,3.359,,1.066,-0.02,2.314,1.066,2.293
2021,4428451,Brett Seither,TE,Georgia,SEC,3,1.12,1.12,,0.716,1.322,,0.31,2.74,3.36,3.36,,0.716,2.643,,0.62,2.74
2021,4567525,Javon Ivory,WR,Memphis,American Athletic,33,1.12,1.12,,1.178,0.894,1.074,0.765,1.546,36.968,36.968,,11.782,7.151,11.818,13.774,23.193
2021,4360278,Jaylon Robinson,WR,UCF,American Athletic,18,1.122,1.122,,0.92,1.424,0.519,1.38,0.798,20.189,20.189,,6.441,8.542,2.075,13.805,6.384
2021,4432565,Silas Starr,WR,Stanford,Pac-12,6,1.122,1.122,,0.688,0.64,1.091,1.636,0.866,6.734,6.734,,0.688,1.279,2.183,3.272,3.462
2021,4569382,Jordan Whittington,WR,Texas,Big 12,36,1.122,1.116,1.342,0.857,0.636,1.6,0.8,1.352,40.396,39.054,1.342,4.287,8.906,27.203,12.001,28.395
2021,4038532,Isaiah Graham,WR,Louisiana Tech,Conference USA,18,1.129,1.129,,0.009,1.022,1.512,0.749,1.433,20.318,20.318,,0.027,9.199,7.558,5.992,14.326
2021,4428640,Yusuf Terry,WR,South Florida,American Athletic,5,1.13,1.13,,-0.202,2.236,1.909,-0.202,2.018,5.649,5.649,,-0.405,2.236,3.818,-0.405,6.054
2021,4613067,Zion Bowens,WR,Hawai'i,Mountain West,17,1.132,1.132,,0.563,0.897,3.008,0.619,1.588,19.24,19.24,,2.815,8.069,6.017,4.951,14.289
2021,4374030,Jesiah Irish,WR,Oregon State,Pac-12,4,1.133,,1.133,1.133,,,1.133,,4.531,,4.531,4.531,,,4.531,
2021,4427836,Skylar Loving-Black,TE,San José State,Mountain West,1,1.134,1.134,,,1.134,,,1.134,1.134,1.134,,,1.134,,,1.134
2021,4574327,Marlyn Johnson,WR,Buffalo,Mid-American,2,1.138,1.138,,0.086,,2.19,1.138,,2.276,2.276,,0.086,,2.19,2.276,
2021,4689546,Danny Gray,WR,SMU,American Athletic,70,1.138,1.149,0.901,0.824,0.981,1.465,0.897,1.633,79.695,76.991,2.704,19.772,22.571,26.374,42.139,37.556
2021,4372782,Joe Wilkins,WR,Notre Dame,FBS Independents,6,1.14,1.14,,,1.571,0.925,1.023,1.199,6.842,6.842,,,3.141,3.7,2.046,4.795
2021,4431241,Duane Martin,TE,Louisville,ACC,1,1.142,1.142,,,1.142,,1.142,,1.142,1.142,,,1.142,,1.142,
2021,4241004,Thomas Hennigan,WR,Appalachian State,Sun Belt,69,1.144,1.144,,1.068,0.662,1.525,1.105,1.218,78.958,78.958,,34.184,12.585,24.402,49.73,29.228
2021,4361583,Donta Anthony Jr.,TE,Old Dominion,Sun Belt,8,1.148,1.148,,0.182,1.719,3.296,0.321,3.627,9.181,9.181,,0.726,5.158,3.296,1.927,7.253
2021,4360763,Brycen Tremayne,WR,Stanford,Pac-12,20,1.149,1.149,,1.219,1.52,0.582,0.979,1.356,22.97,22.97,,7.314,12.162,3.494,10.769,12.201
2021,4374147,Derrick Deese Jr.,TE,San José State,Mountain West,36,1.152,1.152,,1.167,0.697,1.477,1.083,1.261,41.484,41.484,,19.841,6.974,11.819,23.835,17.65
2021,4256044,Justice McCoy,QB,Colorado State,Mountain West,3,1.152,1.152,,-0.752,1.523,,1.152,,3.455,3.455,,-0.752,1.523,,3.455,
2021,4427957,Ty McCullouch,WR,Colorado State,Mountain West,29,1.153,1.267,0.169,0.751,0.31,2.487,0.813,1.71,33.439,32.933,0.506,12.009,1.548,17.407,14.628,18.811
2021,4243475,Kris Leach,TE,Kent State,Mid-American,8,1.156,1.156,,0.66,1.116,3.718,1.169,1.116,9.248,9.248,,3.298,2.232,3.718,7.015,2.232
2021,4685144,Moose Muhammad III,WR,Texas A&M,SEC,13,1.159,1.159,,1.436,0.728,1.597,1.049,1.208,15.067,15.067,,4.308,4.371,6.388,4.197,10.869
2021,4686781,Brenden Rice,WR,Colorado,Pac-12,27,1.16,1.246,0.785,0.506,1.091,2.871,0.73,2.021,31.333,27.41,3.923,6.071,10.907,14.355,13.14,18.193
2021,4385690,Dalton Kincaid,TE,Utah,Pac-12,40,1.16,1.194,-0.158,0.914,1.198,1.658,1.085,1.285,46.394,46.551,-0.158,18.286,13.183,14.925,27.12,19.274
2021,4362876,Demarcus Gregory,WR,South Florida,American Athletic,12,1.161,1.161,,0.608,1.556,,1.014,1.456,13.932,13.932,,3.038,10.895,,8.108,5.824
2021,4611985,Zyell Griffin,WR,UNLV,Mountain West,13,1.161,1.161,,1.906,0.678,0.841,1.782,0.435,15.09,15.09,,5.719,4.746,1.682,12.477,2.613
2021,4240801,Tyjon Lindsey,WR,Oregon State,Pac-12,24,1.162,1.451,0.063,0.791,0.669,2.17,0.76,1.503,27.889,27.575,0.313,4.746,6.025,17.36,8.356,19.533
2021,4260415,Darius Pittman,TE,Temple,American Athletic,5,1.163,1.163,,0.111,2.084,0.769,1.55,-0.386,5.815,5.815,,0.111,4.167,1.537,6.201,-0.386
2021,4430878,Jaxon Smith-Njigba,WR,Ohio State,Big Ten,109,1.163,1.163,,1.064,0.98,1.567,1.137,1.218,126.763,126.763,,46.829,41.176,31.336,84.137,42.626
2021,4367175,Kyle Philips,WR,UCLA,Pac-12,64,1.164,1.164,,0.73,0.975,2.04,0.83,1.9,74.522,74.522,,24.83,12.681,30.596,36.531,37.991
2021,4428010,Malikhi Miller,WR,San José State,Mountain West,10,1.167,1.167,,0.469,1.002,5.315,0.469,1.865,11.669,11.669,,2.345,4.009,5.315,2.345,9.324
2021,4362430,Taye Barber,WR,TCU,Big 12,30,1.17,1.264,-0.144,0.692,1.361,1.546,0.847,1.593,35.102,35.39,-0.288,9.69,5.443,17.011,14.397,20.705
2021,4241602,McLane Mannix,WR,Texas Tech,Big 12,10,1.171,1.351,0.75,-0.406,2.028,0.581,0.346,1.72,11.708,9.457,2.25,-1.218,8.113,1.161,1.385,10.323
2021,4693844,Dallas Dixon,WR,Central Michigan,Mid-American,44,1.172,1.172,,0.688,1.631,1.101,1.144,1.232,51.565,51.565,,11.695,22.835,13.212,34.315,17.25
2021,4570239,Isaiah Holiness,WR,San José State,Mountain West,5,1.175,1.175,,0.264,,1.782,1.175,,5.874,5.874,,0.529,,5.345,5.874,
2021,4360710,Michael Alfieri,RB,Oregon State,Pac-12,1,1.177,,1.177,,,1.177,,1.177,1.177,,1.177,,,1.177,,1.177
2021,4567543,Justin Ball,TE,Vanderbilt,SEC,1,1.179,1.179,,1.179,,,1.179,,1.179,1.179,,1.179,,,1.179,
2021,4363044,Jordan Young,WR,Florida State,ACC,4,1.182,1.182,,1.884,2.993,0.36,1.884,0.949,4.729,4.729,,1.884,2.993,0.36,1.884,2.846
2021,4363004,Cade Stoever,WR,UT San Antonio,Conference USA,4,1.182,1.182,,0.202,,2.162,1.557,0.058,4.727,4.727,,0.404,,4.323,4.67,0.058
2021,4572454,Marcus Washington,WR,Texas,Big 12,20,1.183,1.183,,0.978,0.812,2.064,1.041,1.357,23.664,23.664,,6.847,6.495,10.322,11.446,12.217
2021,4372039,Dontay Demus,WR,Maryland,Big Ten,23,1.186,1.186,,1.511,0.825,0.619,1.4,0.697,27.272,27.272,,19.642,5.775,1.856,22.394,4.878
2021,4431273,Jalil Farooq,WR,Oklahoma,Big 12,4,1.192,1.192,,1.546,0.837,,1.546,0.837,4.768,4.768,,3.093,1.675,,3.093,1.675
2021,4569953,Robert Downs III,WR,New Mexico State,FBS Independents,11,1.194,1.194,,0.576,1.464,2.2,0.934,1.888,13.138,13.138,,2.882,5.855,4.401,7.473,5.665
2021,4363032,Keyshawn Helton,WR,Florida State,ACC,24,1.194,1.194,,0.502,1.944,1.298,0.394,1.674,28.656,28.656,,4.013,11.665,12.978,3.549,25.108
2021,4873170,Deion Smith,WR,LSU,SEC,14,1.196,1.196,,1.232,0.677,1.576,1.203,1.184,16.75,16.75,,6.162,2.707,7.881,10.831,5.919
2021,4243323,Ty Jones,WR,Fresno State,Mountain West,19,1.198,1.198,,0.906,1.085,2.275,1.089,1.433,22.753,22.753,,7.249,8.678,6.826,14.153,8.6
2021,4429889,Jordan Jakes,WR,UNLV,Mountain West,1,1.204,1.204,,,1.204,,,1.204,1.204,1.204,,,1.204,,,1.204
2021,4244603,Cannon Montgomery,WR,Tulsa,American Athletic,6,1.206,1.206,,2.032,3.08,0.42,1.105,1.307,7.236,7.236,,4.065,3.08,0.841,3.315,3.921
2021,4240735,Chris Autman-Bell,WR,Minnesota,Big Ten,39,1.206,1.206,,1.012,1.156,1.764,1.009,1.523,47.05,47.05,,16.196,18.502,12.351,24.211,22.839
2021,4244649,Bryce Singleton,WR,Florida International,Conference USA,32,1.206,1.261,-0.483,0.783,1.189,1.772,0.701,1.711,38.598,39.081,-0.483,10.173,10.701,17.723,11.222,27.376
2021,4367186,Chase Cota,WR,UCLA,Pac-12,17,1.207,1.207,,1.372,0.688,1.681,1.345,0.955,20.526,20.526,,13.724,3.441,3.362,14.796,5.731
2021,4610131,Parker Navarro,QB,UCF,American Athletic,9,1.208,0.193,1.498,1.084,1.066,1.42,1.369,-0.08,10.875,0.387,10.489,3.253,2.131,4.261,10.956,-0.08
2021,4048695,Jordan Nathan,WR,Utah State,Mountain West,5,1.211,0.829,2.741,1.823,0.294,,1.823,0.294,6.057,3.316,2.741,5.468,0.589,,5.468,0.589
2021,4373687,Tyneil Hopper,TE,Boise State,Mountain West,9,1.211,1.211,,1.516,1.161,0.905,0.611,1.512,10.903,10.903,,3.032,6.966,0.905,1.832,9.071
2021,4429247,Jaylon Barden,WR,Pittsburgh,ACC,9,1.214,1.214,,1.58,0.481,,1.126,1.914,10.922,10.922,,9.478,1.444,,9.009,1.914
2021,4571942,Payten Singletary,TE,Cincinnati,American Athletic,2,1.215,1.215,,1.215,,,1.215,,2.43,2.43,,2.43,,,2.43,
2021,4035319,Kobay White,WR,Boston College,ACC,2,1.22,1.22,,,1.22,,-0.437,2.877,2.441,2.441,,,2.441,,-0.437,2.877
2021,4685018,Jake Neufeld,WR,TCU,Big 12,1,1.223,,1.223,1.223,,,1.223,,1.223,,1.223,1.223,,,1.223,
2021,4360262,Jaquayln Crawford,WR,Arkansas,SEC,3,1.224,1.224,,-0.48,,2.076,-0.48,2.076,3.672,3.672,,-0.48,,4.151,-0.48,4.151
2021,4567784,Jacolby George,WR,Miami,ACC,8,1.226,1.226,,1.593,1.283,-0.104,1.593,1.006,9.808,9.808,,4.78,5.132,-0.104,4.78,5.028
2021,4872940,Ron Vann,WR,New Mexico State,FBS Independents,1,1.228,1.228,,,,1.228,1.228,,1.228,1.228,,,,1.228,1.228,
2021,4570683,Kam Brown,WR,UCLA,Pac-12,17,1.235,1.235,,1.513,0.902,0.446,1.579,0.743,20.987,20.987,,10.59,4.509,1.338,15.785,5.202
2021,4362696,Seth Caillouet,TE,Texas State,Sun Belt,3,1.235,1.235,,1.658,0.044,2.002,1.658,1.023,3.704,3.704,,1.658,0.044,2.002,1.658,2.046
2021,4708049,Gavin Bartholomew,TE,Pittsburgh,ACC,26,1.237,1.237,,1.048,0.809,1.804,1.362,1.113,32.174,32.174,,7.333,7.282,16.234,17.711,14.463
2021,4036475,Brandon Bowling,WR,Utah State,Mountain West,57,1.237,1.237,,1.178,0.671,2.151,1.058,1.437,70.533,70.533,,17.675,15.437,38.717,31.744,38.79
2021,4428244,Paul Piferi,TE,Purdue,Big Ten,5,1.238,1.238,,2.759,0.271,1.444,1.417,1.118,6.19,6.19,,2.759,0.542,2.888,2.835,3.355
2021,4361351,Jaelen Gill,WR,Boston College,ACC,24,1.239,1.239,,0.556,1.406,1.622,0.363,1.865,29.741,29.741,,4.446,14.059,8.108,3.632,26.109
2021,4361603,Isaiah Spencer,TE,Old Dominion,Sun Belt,2,1.239,1.239,,0.41,2.068,,1.239,,2.478,2.478,,0.41,2.068,,2.478,
2021,4401043,Brandon Lewis,WR,Air Force,Mountain West,46,1.241,1.902,0.381,1.28,0.848,1.533,1.151,1.347,57.065,49.45,7.615,24.317,12.717,15.33,28.774,28.291
2021,4570100,Kyle Jarvis,TE,New Mexico,Mountain West,9,1.244,1.244,,1.462,0.717,1.595,1.219,1.328,11.192,11.192,,5.849,2.152,3.19,8.535,2.656
2021,4361100,Jack Westover,TE,Washington,Pac-12,7,1.247,1.263,1.15,0.273,2.279,1.876,0.779,2.415,8.726,7.576,1.15,0.819,2.279,5.628,3.896,4.83
2021,4241365,Landry Weber,WR,Kansas State,Big 12,14,1.247,1.247,,1.436,0.507,2.659,1.231,1.263,17.457,17.457,,7.18,2.536,7.977,8.615,8.842
2021,4428219,Brionne Penny,WR,San Diego State,Mountain West,5,1.249,1.249,,0.435,,1.791,0.435,1.791,6.244,6.244,,0.869,,5.374,0.869,5.374
2021,4256032,Cameron Butler,TE,Colorado State,Mountain West,10,1.254,1.254,,1.447,0.113,1.633,2.48,0.029,12.545,12.545,,5.788,0.226,6.53,12.401,0.144
2021,4428527,Dalvin Smith,WR,Western Kentucky,Conference USA,8,1.256,1.256,,2.081,0.462,1.959,1.841,0.672,10.049,10.049,,6.242,1.848,1.959,7.362,2.686
2021,4034772,Seth Green,TE,Houston,American Athletic,13,1.259,1.259,,-0.396,1.564,3.426,0.685,1.928,16.367,16.367,,-1.584,7.818,6.853,4.796,11.571
2021,4426496,Cade Stover,TE,Ohio State,Big Ten,6,1.259,1.259,,0.884,2.18,1.839,1.259,,7.556,7.556,,3.538,2.18,1.839,7.556,
2021,4429608,Corey Dyches,TE,Maryland,Big Ten,15,1.26,1.26,,1.1,1.239,2.112,1.24,1.391,18.905,18.905,,7.7,7.437,2.112,16.122,2.783
2021,4594446,Roderick Daniels,WR,SMU,American Athletic,16,1.266,1.266,,-0.122,1.387,2.121,0.356,2.436,20.255,20.255,,-0.731,8.321,4.243,3.204,17.051
2021,4037433,Jake Herslow,WR,Houston,American Athletic,41,1.267,1.267,,1.238,0.889,1.662,0.939,1.5,51.951,51.951,,11.14,14.224,26.586,15.96,35.99
2021,4430826,Zavier Betts,WR,Nebraska,Big Ten,25,1.27,1.042,2.943,1.445,0.781,2.776,1.171,1.446,31.757,22.927,8.83,14.452,7.809,11.104,18.744,13.013
2021,4048725,Ayden Eberhardt,WR,Wyoming,Mountain West,28,1.271,1.462,-0.322,1.53,0.359,1.703,1.433,1.181,35.586,36.554,-0.967,9.181,3.228,20.441,14.334,21.253
2021,4360282,Drake Stoops,WR,Oklahoma,Big 12,16,1.274,1.274,,0.137,1.378,1.892,0.858,1.69,20.384,20.384,,0.411,12.406,7.567,6.862,13.522
2021,4692518,Brian Darby,WR,Oklahoma,Big 12,8,1.275,1.275,,2.674,1.011,0.405,1.921,0.888,10.202,10.202,,5.348,4.044,0.81,5.762,4.44
2021,4576119,Deyunkrea Lewis,TE,Troy,Sun Belt,12,1.275,1.275,,0.681,0.882,2.166,1.257,1.288,15.303,15.303,,2.042,5.291,4.332,6.287,9.016
2021,4367209,Greg Dulcich,TE,UCLA,Pac-12,51,1.275,1.275,,1.235,0.763,1.63,1.218,1.362,65.003,65.003,,24.696,11.446,21.192,37.759,27.244
